order_id,order_date,customer_id,customer_name,age,gender,region,city,product_category,product_name,quantity,unit_price,discount_pct,sales_amount,profit,shipping_cost,payment_method,customer_satisfaction,return_flag,order_status,days_to_ship,year,month,year_month,quarter,day_of_week,age_group,profit_margin_pct
ORD-02280,2022-09-16,CUST85697,Nisha Kumar,38,Male,South,Hyderabad,Furniture,Chair,5,22143.81,0.12,97432.76,31149.72,53.5,EMI,2.0,True,Returned,8,2022,9,2022-09,2022Q3,Friday,36-50,31.97
ORD-03216,2023-10-22,CUST32134,Kavya Chatterjee,33,Male,West,Pune,Beauty,Lipstick,5,313.72,0.26,1160.76,468.82,41.27,Net Banking,1.0,True,Returned,8,2023,10,2023-10,2023Q4,Sunday,26-35,40.39
ORD-01898,2022-04-17,CUST93402,Sanjay Joshi,37,Female,East,Bhubaneswar,Groceries,Rice (5kg),10,64.44,0.04,618.62,67.39,69.3,UPI,3.0,True,Returned,2,2022,4,2022-04,2022Q2,Sunday,36-50,10.89
ORD-00988,2021-03-25,CUST03932,Arjun Sharma,55,Other,South,Bangalore,Groceries,Sugar,3,211.44,0.27,463.05,17.1,58.35,UPI,1.0,True,Returned,8,2021,3,2021-03,2021Q1,Thursday,51-65,3.69
ORD-03593,2024-04-11,CUST55992,Aarav Mehta,26,Other,Central,Raipur,Groceries,Cooking Oil,2,426.88,0.22,665.93,85.91,71.23,Cash on Delivery,3.0,False,Delivered,8,2024,4,2024-04,2024Q2,Thursday,26-35,12.9
ORD-04132,2024-12-02,CUST70066,Ritu Rao,35,Male,North,Amritsar,Groceries,Dal (1kg),5,64.93,0.31,224.01,2.91,55.14,Credit Card,4.0,False,Shipped,3,2024,12,2024-12,2024Q4,Monday,26-35,1.3
ORD-02551,2023-01-12,CUST18241,Nisha Kapoor,54,Female,Central,Bhopal,Sports,Yoga Mat,8,7866.66,0.28,45311.96,9536.21,48.3,Net Banking,4.0,False,Cancelled,2,2023,1,2023-01,2023Q1,Thursday,51-65,21.05
ORD-03839,2024-07-26,CUST67708,Aarav Pillai,29,Male,South,Hyderabad,Beauty,Sunscreen,9,2362.56,0.24,16159.91,10738.54,78.73,Net Banking,4.0,False,Delivered,2,2024,7,2024-07,2024Q3,Friday,26-35,66.45
ORD-04131,2024-12-01,CUST27632,Pooja Kumar,24,Female,North,Ludhiana,Clothing,Kurta,1,3420.38,0.01,3386.18,1562.14,63.61,Debit Card,3.0,False,Delivered,4,2024,12,2024-12,2024Q4,Sunday,18-25,46.13
ORD-02794,2023-04-24,CUST50448,Sanjay Joshi,40,Other,North,Chandigarh,Books,Cook Book,5,375.59,0.07,1746.49,759.54,86.48,Debit Card,4.0,False,Delivered,6,2023,4,2023-04,2023Q2,Monday,36-50,43.49
ORD-01822,2022-03-16,CUST25475,Kavya Pillai,54,Female,East,Bhubaneswar,Clothing,Jacket,8,3480.42,0.26,20604.09,9634.62,82.01,EMI,2.0,True,Returned,10,2022,3,2022-03,2022Q1,Wednesday,51-65,46.76
ORD-02486,2022-12-15,CUST08668,Ritu Reddy,27,Female,South,Bangalore,Electronics,Headphones,10,27390.35,0.14,235557.01,28830.39,84.68,UPI,3.0,True,Returned,10,2022,12,2022-12,2022Q4,Thursday,26-35,12.24
ORD-03654,2024-05-06,CUST00096,Ritu Bose,41,Male,Central,Raipur,Groceries,Flour,1,429.16,0.06,403.41,40.82,38.15,Cash on Delivery,2.0,False,Delivered,7,2024,5,2024-05,2024Q2,Monday,36-50,10.12
ORD-02789,2023-04-21,CUST60012,Shreya Gupta,20,Male,Central,Bhopal,Books,Textbook,7,714.91,0.34,3302.88,1690.54,56.73,Credit Card,3.0,False,Delivered,8,2023,4,2023-04,2023Q2,Friday,18-25,51.18
ORD-02310,2022-10-01,CUST33052,Sunita Bhat,32,Other,North,Amritsar,Beauty,Hair Oil,8,963.22,0.23,5933.44,2484.8,60.98,EMI,3.0,False,Delivered,3,2022,10,2022-10,2022Q4,Saturday,26-35,41.88
ORD-03019,2023-07-31,CUST46142,Nisha Mehta,30,Other,West,Pune,Clothing,Kurta,2,1744.92,0.39,2128.8,1198.84,44.94,Credit Card,3.0,True,Returned,7,2023,7,2023-07,2023Q3,Monday,26-35,56.32
ORD-02018,2022-06-09,CUST30360,Deepa Patel,26,F,East,Kolkata,Furniture,Chair,7,27994.03,0.19,158726.15,53596.61,69.11,Cash on Delivery,3.0,False,Cancelled,2,2022,6,2022-06,2022Q2,Thursday,26-35,33.77
ORD-04165,2024-12-15,CUST82149,Nisha Verma,38,MALE,East,Bhubaneswar,Electronics,Smartwatch,4,62134.64,0.31,171491.61,17375.7,66.2,Net Banking,3.0,False,Delivered,1,2024,12,2024-12,2024Q4,Sunday,36-50,10.13
ORD-02728,2023-03-29,CUST26931,Shreya Shah,22,Other,West,Pune,Sports,Dumbbells,5,9438.65,0.19,38226.53,10853.36,59.57,UPI,2.0,False,Delivered,9,2023,3,2023-03,2023Q1,Wednesday,18-25,28.39
ORD-00946,2021-03-03,CUST66962,Arjun Shah,29,male,South,Kochi,Books,Comic Book,3,265.72,0.26,589.9,162.11,60.04,Net Banking,1.0,False,Cancelled,10,2021,3,2021-03,2021Q1,Wednesday,26-35,27.48
ORD-01950,2022-05-11,CUST82536,Sanjay Bose,17,Female,West,Mumbai,Groceries,Cooking Oil,8,186.85,0.28,1076.26,141.73,50.9,Debit Card,1.0,False,Cancelled,6,2022,5,2022-05,2022Q2,Wednesday,18-25,13.17
ORD-02702,2023-03-16,CUST41199,Nikhil Chatterjee,34,Male,West,Ahmedabad,Books,Cook Book,6,942.74,0.28,4072.64,1628.44,67.17,UPI,3.0,False,Delivered,9,2023,3,2023-03,2023Q1,Thursday,26-35,39.98
ORD-03056,2023-08-16,CUST57382,Pooja Iyer,45,female,Central,Raipur,Furniture,Bed Frame,7,21860.37,0.22,119357.62,37409.1,28.9,Credit Card,1.0,True,Returned,7,2023,8,2023-08,2023Q3,Wednesday,36-50,31.34
ORD-01906,2022-04-22,CUST38374,Deepa Das,35,Other,West,Mumbai,Clothing,Saree,3,3141.61,0.25,7068.62,2933.74,44.85,Net Banking,3.0,False,Cancelled,8,2022,4,2022-04,2022Q2,Friday,26-35,41.5
ORD-01259,2021-07-23,CUST98747,Rahul Pillai,43,Female,North,Chandigarh,Clothing,Saree,4,3539.46,0.36,9061.02,4582.45,80.65,EMI,3.0,True,Returned,10,2021,7,2021-07,2021Q3,Friday,36-50,50.57
ORD-01168,2021-06-07,CUST35029,Arjun Verma,41,Male,South,Hyderabad,Electronics,Headphones,9,63927.14,0.29,408494.42,73248.66,68.24,Net Banking,2.0,False,Delivered,3,2021,6,2021-06,2021Q2,Monday,36-50,17.93
ORD-03894,2024-08-13,CUST65883,Nisha Mishra,37,m,Central,Bhopal,Beauty,Shampoo,2,1715.59,0.39,2093.02,1724.71,47.41,Cash on Delivery,2.0,False,shipped,7,2024,8,2024-08,2024Q3,Tuesday,36-50,82.4
ORD-01171,2021-06-09,CUST15457,Rahul Bhat,29,Female,East,Guwahati,Groceries,Dal (1kg),2,359.79,0.37,453.34,52.57,85.35,Net Banking,3.0,False,Delivered,9,2021,6,2021-06,2021Q2,Wednesday,26-35,11.6
ORD-03735,2024-06-16,CUST24467,Aditya Mishra,46,Male,North,Delhi,Beauty,Face Cream,3,2171.12,0.37,4103.42,2737.34,57.34,Net Banking,4.0,True,Returned,2,2024,6,2024-06,2024Q2,Sunday,36-50,66.71
ORD-02716,2023-03-23,CUST34371,Deepa Singh,20,MALE,Central,Raipur,Groceries,Tea,7,258.92,0.28,1304.96,177.42,37.37,UPI,3.0,False,Delivered,6,2023,3,2023-03,2023Q1,Thursday,18-25,13.6
ORD-04198,2024-12-29,CUST54617,Kavya Joshi,36,Other,East,Patna,Furniture,Chair,6,21398.46,0.34,84737.9,18648.21,99.52,EMI,4.0,False,Delivered,1,2024,12,2024-12,2024Q4,Sunday,36-50,22.01
ORD-03300,2023-11-27,CUST46539,Shreya Verma,29,Other,South,Bangalore,Groceries,Sugar,9,56.27,0.15,430.47,20.82,82.79,UPI,5.0,False,Delivered,2,2023,11,2023-11,2023Q4,Monday,26-35,4.84
ORD-02819,2023-05-09,CUST12681,Meera Joshi,49,Male,East,Bhubaneswar,Clothing,Saree,1,3976.86,0.21,3141.72,1981.56,86.05,Credit Card,2.0,False,Delivered,4,2023,5,2023-05,2023Q2,Tuesday,36-50,63.07
ORD-03025,2023-08-03,CUST12807,Pooja Das,34,Male,Central,Indore,Sports,Tennis Racket,5,8699.81,0.36,27839.39,9308.41,42.55,Debit Card,1.0,False,Delivered,5,2023,8,2023-08,2023Q3,Thursday,26-35,33.44
ORD-00299,2020-05-10,CUST26567,Pooja Pillai,55,Other,Central,Nagpur,Clothing,T-Shirt,8,2351.57,0.34,12416.29,5554.48,71.02,EMI,2.0,False,Cancelled,5,2020,5,2020-05,2020Q2,Sunday,51-65,44.74
ORD-01123,2021-05-23,CUST18686,Rahul Shah,36,Other,West,Ahmedabad,Furniture,Bookshelf,1,19884.83,0.21,15709.02,5629.58,50.84,Net Banking,2.0,False,Delivered,8,2021,5,2021-05,2021Q2,Sunday,36-50,35.84
ORD-00203,2020-03-30,CUST07224,Aditya Bhat,46,m,East,Kolkata,Sports,Cricket Bat,8,11732.0,0.0,93856.0,11413.28,83.77,Debit Card,4.0,False,Delivered,10,2020,3,2020-03,2020Q1,Monday,36-50,12.16
ORD-00075,2020-01-28,CUST92174,Amit Iyer,46,Male,West,Surat,Groceries,Cooking Oil,9,225.4,0.26,1501.16,112.52,48.11,Net Banking,1.0,True,Returned,2,2020,1,2020-01,2020Q1,Tuesday,36-50,7.5
ORD-02185,2022-08-14,CUST95667,Deepa Reddy,35,Other,North,Chandigarh,Sports,Cycle,2,9154.56,0.24,13914.93,2758.48,67.71,UPI,1.0,False,Delivered,8,2022,8,2022-08,2022Q3,Sunday,26-35,19.82
ORD-00041,2020-01-16,CUST87348,Karan Patel,57,F,Central,Nagpur,Electronics,Smartphone,7,52597.3,0.26,272454.01,25641.97,41.61,UPI,2.0,False,Delivered,1,2020,1,2020-01,2020Q1,Thursday,51-65,9.41
ORD-00731,2020-11-30,CUST84048,Kavya Kapoor,35,Female,Central,Nagpur,Electronics,Laptop,4,44342.23,0.38,109968.73,10270.54,56.21,Cash on Delivery,2.0,False,Delivered,10,2020,11,2020-11,2020Q4,Monday,26-35,9.34
ORD-00110,2020-02-10,CUST80843,Vikram Mishra,35,Other,Central,Raipur,Groceries,Flour,8,426.33,0.16,2864.94,182.8,70.06,Debit Card,2.0,False,Cancelled,8,2020,2,2020-02,2020Q1,Monday,26-35,6.38
ORD-01541,2021-11-21,CUST10620,Ritu Gupta,35,Other,Central,Indore,Beauty,Shampoo,1,1633.39,0.4,980.03,332.3,59.95,UPI,4.0,False,Delivered,2,2021,11,2021-11,2021Q4,Sunday,26-35,33.91
ORD-00163,2020-03-09,CUST31561,Meera Bhat,23,Female,West,Pune,Groceries,Rice (5kg),6,160.66,0.35,626.57,60.63,42.02,UPI,3.0,False,Shipped,9,2020,3,2020-03,2020Q1,Monday,18-25,9.68
ORD-01719,2022-02-04,CUST35511,Karan Bose,35,Male,East,Kolkata,Groceries,Dal (1kg),6,141.78,0.16,714.57,53.3,63.43,Cash on Delivery,3.0,False,Delivered,6,2022,2,2022-02,2022Q1,Friday,26-35,7.46
ORD-01665,2022-01-13,CUST72087,Pooja Mishra,41,Male,South,Chennai,Sports,Tennis Racket,7,14245.64,0.23,76784.0,13091.37,63.46,UPI,1.0,False,Delivered,3,2022,1,2022-01,2022Q1,Thursday,36-50,17.05
ORD-03188,2023-10-11,CUST87675,Sunita Joshi,30,Other,North,Delhi,Groceries,Flour,2,312.71,0.16,525.35,45.18,67.16,Debit Card,2.0,False,Delivered,6,2023,10,2023-10,2023Q4,Wednesday,26-35,8.6
ORD-03469,2024-02-14,CUST84032,Aditya Bose,33,Female,South,Bangalore,Clothing,Jacket,5,3983.26,0.19,16132.2,7723.98,90.81,Debit Card,1.0,False,Delivered,2,2024,2,2024-02,2024Q1,Wednesday,26-35,47.88
ORD-01387,2021-09-19,CUST58789,Nikhil Mehta,42,Other,West,Surat,Sports,Yoga Mat,7,2078.41,0.23,11202.63,4242.83,42.68,Credit Card,2.0,False,Delivered,1,2021,9,2021-09,2021Q3,Sunday,36-50,37.87
ORD-01369,2021-09-09,CUST31474,Rohan Das,42,Other,Central,Raipur,Groceries,Cooking Oil,7,496.14,0.3,2431.09,279.88,63.12,Cash on Delivery,1.0,True,Returned,5,2021,9,2021-09,2021Q3,Thursday,36-50,11.51
ORD-02786,2023-04-20,CUST59888,Amit Das,38,Male,North,Delhi,Electronics,Smartwatch,7,50711.3,0.14,305282.03,58822.76,44.77,EMI,3.0,False,Delivered,10,2023,4,2023-04,2023Q2,Thursday,36-50,19.27
ORD-02359,2022-10-17,CUST04245,Sanjay Iyer,35,M,South,Chennai,Groceries,Tea,1,297.84,0.32,202.53,14.32,62.86,Credit Card,4.0,False,Delivered,6,2022,10,2022-10,2022Q4,Monday,26-35,7.07
ORD-01667,2022-01-13,CUST51290,Shreya Kumar,60,Other,East,Patna,Groceries,Tea,5,77.06,0.11,342.92,18.83,83.91,Net Banking,4.0,False,Delivered,10,2022,1,2022-01,2022Q1,Thursday,51-65,5.49
ORD-02562,2023-01-15,CUST95323,Amit Reddy,62,Male,South,Chennai,Books,Textbook,4,1045.52,0.19,3387.48,1234.47,69.47,Cash on Delivery,4.0,False,Delivered,3,2023,1,2023-01,2023Q1,Sunday,51-65,36.44
ORD-04018,2024-10-06,CUST05715,Shreya Kumar,30,Other,North,Ludhiana,Furniture,Desk,3,20526.57,0.39,37563.62,5636.16,58.12,EMI,5.0,False,Delivered,5,2024,10,2024-10,2024Q4,Sunday,26-35,15.0
ORD-01015,2021-04-04,CUST48355,Nikhil Nair,40,Male,East,Guwahati,Clothing,Jeans,7,2196.3,0.21,12145.54,5078.38,61.62,Cash on Delivery,1.0,False,Delivered,10,2021,4,2021-04,2021Q2,Sunday,36-50,41.81
ORD-00770,2020-12-15,CUST84428,Pooja Sharma,56,F,North,Delhi,Furniture,Sofa,2,8330.94,0.36,10663.6,1030.66,34.58,UPI,5.0,False,Pending,6,2020,12,2020-12,2020Q4,Tuesday,51-65,9.67
ORD-03888,2024-08-10,CUST02813,Deepa Joshi,46,f,East,Patna,Groceries,Dal (1kg),2,225.92,0.0,451.84,56.74,90.55,Net Banking,3.0,False,Delivered,6,2024,8,2024-08,2024Q3,Saturday,36-50,12.56
ORD-04046,2024-10-22,CUST70308,Ananya Sharma,35,Female,West,Ahmedabad,Groceries,Dal (1kg),1,282.35,0.23,217.41,22.26,48.98,Debit Card,5.0,False,Delivered,7,2024,10,2024-10,2024Q4,Tuesday,26-35,10.24
ORD-02317,2022-10-04,CUST47149,Amit Verma,41,Other,North,Delhi,Clothing,Kurta,7,3985.89,0.33,18693.82,7041.24,37.55,UPI,5.0,False,Shipped,2,2022,10,2022-10,2022Q4,Tuesday,36-50,37.67
ORD-04047,2024-10-23,CUST94569,Nisha Singh,38,Male,West,Pune,Books,Biography,3,1455.69,0.31,3013.28,1460.04,68.99,Net Banking,1.0,False,Delivered,1,2024,10,2024-10,2024Q4,Wednesday,36-50,48.45
ORD-02877,2023-06-02,CUST52099,Ritu Das,37,Female,West,Surat,Beauty,Face Cream,10,1285.07,0.28,9252.5,3238.375,77.58,Credit Card,2.0,False,Delivered,9,2023,6,2023-06,2023Q2,Friday,36-50,35.0
ORD-02645,2023-02-17,CUST11538,Sunita Nair,46,Other,West,Pune,Clothing,Jacket,6,2371.79,0.11,12665.36,4678.25,45.39,Cash on Delivery,4.0,False,Delivered,6,2023,2,2023-02,2023Q1,Friday,36-50,36.94
ORD-03853,2024-07-31,CUST55701,Shreya Das,59,Other,North,Delhi,Clothing,Kurta,8,3536.11,0.38,17539.11,8415.78,42.65,UPI,1.0,False,Delivered,1,2024,7,2024-07,2024Q3,Wednesday,51-65,47.98
ORD-03024,2023-08-03,CUST08460,Sanjay Das,40,Female,South,Chennai,Groceries,Dal (1kg),2,188.62,0.32,256.52,23.93,82.57,Cash on Delivery,5.0,False,Delivered,9,2023,8,2023-08,2023Q3,Thursday,36-50,9.33
ORD-00870,2021-01-31,CUST22353,Amit Rao,56,F,North,Delhi,Electronics,Headphones,8,16693.21,0.26,98823.8,9097.41,65.45,Cash on Delivery,3.0,True,Returned,10,2021,1,2021-01,2021Q1,Sunday,51-65,9.21
ORD-04089,2024-11-09,CUST65407,Kavya Joshi,49,Female,South,Bangalore,Books,Comic Book,5,733.86,0.28,2641.9,846.43,68.42,UPI,5.0,False,Delivered,1,2024,11,2024-11,2024Q4,Saturday,36-50,32.04
ORD-03631,2024-04-28,CUST36710,Nisha Patel,31,Male,South,Kochi,Beauty,Hair Oil,6,1419.67,0.01,8432.84,7704.41,81.85,Credit Card,5.0,False,Delivered,10,2024,4,2024-04,2024Q2,Sunday,26-35,91.36
ORD-01594,2021-12-13,CUST74210,Ananya Iyer,49,f,East,Bhubaneswar,Clothing,Saree,1,3144.7,0.35,2044.06,506.25,89.01,Cash on Delivery,3.0,False,Shipped,5,2021,12,2021-12,2021Q4,Monday,36-50,24.77
ORD-02450,2022-11-28,CUST85866,Nikhil Pillai,36,Female,Central,Bhopal,Sports,Football,8,7873.54,0.23,48501.01,9903.07,42.71,UPI,2.0,False,Delivered,5,2022,11,2022-11,2022Q4,Monday,36-50,20.42
ORD-01729,2022-02-08,CUST21576,Rohan Joshi,20,Other,Central,Bhopal,Furniture,Desk,9,22414.18,0.26,149278.44,52685.24,39.71,UPI,4.0,False,Delivered,5,2022,2,2022-02,2022Q1,Tuesday,18-25,35.29
ORD-00334,2020-05-25,CUST45698,Kavya Mehta,37,Male,West,Pune,Books,Comic Book,4,822.35,0.05,3124.93,1181.07,54.01,Net Banking,4.0,True,Returned,9,2020,5,2020-05,2020Q2,Monday,36-50,37.8
ORD-02841,2023-05-23,CUST62482,Vikram Joshi,26,Male,East,Bhubaneswar,Beauty,Face Cream,8,317.17,0.06,2385.12,2233.34,81.48,UPI,3.0,False,Pending,5,2023,5,2023-05,2023Q2,Tuesday,26-35,93.64
ORD-00613,2020-10-01,CUST52615,Meera Chatterjee,39,Other,Central,Nagpur,Books,Self-Help Book,8,479.33,0.17,3182.75,1623.81,57.89,Net Banking,4.0,False,Delivered,8,2020,10,2020-10,2020Q4,Thursday,36-50,51.02
ORD-01225,2021-07-07,CUST92217,Kavya Patel,16,Female,Central,Indore,Books,Biography,1,226.79,0.2,181.43,114.12,71.04,Debit Card,4.0,False,Delivered,3,2021,7,2021-07,2021Q3,Wednesday,18-25,62.9
ORD-00728,2020-11-29,CUST89689,Priya Bose,19,Male,Central,Raipur,Clothing,Jeans,10,1410.27,0.1,12692.43,2283.3,52.24,Cash on Delivery,5.0,False,Cancelled,5,2020,11,2020-11,2020Q4,Sunday,18-25,17.99
ORD-01326,2021-08-18,CUST15556,Amit Sharma,43,Other,South,Chennai,Sports,Cycle,2,10207.68,0.39,12453.37,3254.54,51.21,Net Banking,1.0,False,Pending,4,2021,8,2021-08,2021Q3,Wednesday,36-50,26.13
ORD-03070,2023-08-19,CUST29394,Rohan Verma,35,Other,East,Kolkata,Electronics,Laptop,8,20964.05,0.29,119075.8,24207.47,77.54,UPI,2.0,False,Delivered,5,2023,8,2023-08,2023Q3,Saturday,26-35,20.33
ORD-00143,2020-02-27,CUST29473,Amit Reddy,25,Other,East,Kolkata,Beauty,Shampoo,1,859.0,0.0,859.0,385.42,82.74,UPI,3.0,False,Delivered,4,2020,2,2020-02,2020Q1,Thursday,18-25,44.87
ORD-01765,2022-02-20,CUST28045,Rahul Gupta,35,FEMALE,North,Delhi,Books,Fiction Novel,3,477.72,0.39,874.23,311.79,41.76,EMI,1.0,True,Returned,2,2022,2,2022-02,2022Q1,Sunday,26-35,35.66
ORD-04014,2024-09-30,CUST71983,Vikram Chatterjee,21,Male,North,Ludhiana,Sports,Football,7,1420.89,0.01,9846.77,3969.68,38.84,Debit Card,2.0,False,Delivered,7,2024,9,2024-09,2024Q3,Monday,18-25,40.31
ORD-04079,2024-11-03,CUST85445,Vikram Verma,40,Male,South,Hyderabad,Furniture,Desk,4,25047.24,0.06,94177.62,33882.26,83.32,EMI,5.0,False,Delivered,4,2024,11,2024-11,2024Q4,Sunday,36-50,35.98
ORD-01322,2021-08-16,CUST89590,Sanjay Rao,42,Other,Central,Nagpur,Electronics,Headphones,5,25084.96,0.05,119153.56,18968.1,74.02,EMI,1.0,False,Delivered,8,2021,8,2021-08,2021Q3,Monday,36-50,15.92
ORD-00964,2021-03-16,CUST62220,Deepa Reddy,38,female,North,Ludhiana,Clothing,Jacket,5,888.01,0.25,3330.04,906.65,30.07,Credit Card,1.0,False,Pending,4,2021,3,2021-03,2021Q1,Tuesday,36-50,27.23
ORD-01452,2021-10-19,CUST49495,Priya Reddy,20,Male,West,Surat,Beauty,Shampoo,3,805.93,0.05,2296.9,1247.55,55.34,UPI,3.0,False,Delivered,5,2021,10,2021-10,2021Q4,Tuesday,18-25,54.31
ORD-03037,2023-08-05,CUST23747,Nikhil Kapoor,25,Female,West,Ahmedabad,Beauty,Sunscreen,1,1196.94,0.09,1089.22,754.93,47.47,Cash on Delivery,3.0,False,Delivered,1,2023,8,2023-08,2023Q3,Saturday,18-25,69.31
ORD-01324,2021-08-16,CUST72753,Nisha Kumar,35,Other,Central,Raipur,Books,Comic Book,7,1004.42,0.04,6749.7,5250.13,59.41,Credit Card,3.0,False,Delivered,1,2021,8,2021-08,2021Q3,Monday,26-35,77.78
ORD-00233,2020-04-11,CUST32440,Ritu Nair,39,Female,East,Kolkata,Electronics,Smartwatch,5,71617.52,0.36,229176.06,28898.92,75.49,EMI,4.0,True,Returned,2,2020,4,2020-04,2020Q2,Saturday,36-50,12.61
ORD-01302,2021-08-10,CUST86947,Meera Rao,32,Male,North,Amritsar,Furniture,Bed Frame,1,9518.88,0.28,6853.59,3106.65,60.55,UPI,5.0,False,Shipped,6,2021,8,2021-08,2021Q3,Tuesday,26-35,45.33
ORD-01767,2022-02-21,CUST86434,Kavya Joshi,37,Other,Central,Nagpur,Sports,Tennis Racket,6,4023.89,0.1,21729.01,2450.18,43.87,Credit Card,4.0,False,Cancelled,2,2022,2,2022-02,2022Q1,Monday,36-50,11.28
ORD-02761,2023-04-10,CUST40656,Shreya Patel,21,Other,West,Mumbai,Sports,Tennis Racket,10,12942.94,0.17,107426.4,44825.88,57.55,Cash on Delivery,3.0,False,Shipped,6,2023,4,2023-04,2023Q2,Monday,18-25,41.73
ORD-03277,2023-11-16,CUST00162,Sunita Kapoor,44,Male,East,Patna,Sports,Cricket Bat,9,6566.64,0.11,52598.79,12859.41,88.55,Debit Card,3.0,False,Delivered,2,2023,11,2023-11,2023Q4,Thursday,36-50,24.45
ORD-00077,2020-01-29,CUST29476,Pooja Mishra,32,Female,Central,Raipur,Groceries,Cooking Oil,3,111.25,0.34,220.27,14.81,67.44,Net Banking,4.0,True,Returned,2,2020,1,2020-01,2020Q1,Wednesday,26-35,6.72
ORD-03707,2024-06-01,CUST19426,Ananya Bhat,19,Male,North,Chandigarh,Clothing,T-Shirt,4,2911.82,0.11,10366.08,6962.57,69.31,Net Banking,4.0,True,Returned,7,2024,6,2024-06,2024Q2,Saturday,18-25,67.17
ORD-00234,2020-04-12,CUST16850,Meera Rao,33,Female,East,Bhubaneswar,Beauty,Face Cream,9,2037.1,0.35,11917.04,4748.44,81.71,Net Banking,5.0,False,Delivered,10,2020,4,2020-04,2020Q2,Sunday,26-35,39.85
ORD-01429,2021-10-07,CUST79705,Priya Mehta,37,Other,Central,Raipur,Books,Textbook,10,786.45,0.07,7313.98,2564.65,36.01,UPI,3.0,False,Delivered,1,2021,10,2021-10,2021Q4,Thursday,36-50,35.07
ORD-01782,2022-03-02,CUST00399,Sunita Patel,26,female,Central,Bhopal,Furniture,Sofa,4,9797.48,0.19,31743.84,6234.5,54.57,Credit Card,4.0,False,Delivered,10,2022,3,2022-03,2022Q1,Wednesday,26-35,19.64
ORD-00257,2020-04-23,CUST54277,Amit Rao,53,Other,West,Mumbai,Groceries,Cooking Oil,10,396.88,0.2,3175.04,349.2,85.52,EMI,4.0,False,Delivered,8,2020,4,2020-04,2020Q2,Thursday,51-65,11.0
ORD-02393,2022-11-01,CUST36476,Priya Iyer,32,Other,West,Pune,Groceries,Sugar,3,391.44,0.02,1150.83,75.65,67.46,EMI,5.0,False,Delivered,2,2022,11,2022-11,2022Q4,Tuesday,26-35,6.57
ORD-03551,2024-03-22,CUST00900,Nikhil Patel,43,Male,Central,Raipur,Books,Self-Help Book,3,520.52,0.27,1139.94,542.48,45.42,UPI,1.0,False,delivered,5,2024,3,2024-03,2024Q1,Friday,36-50,47.59
ORD-00834,2021-01-16,CUST47770,Nikhil Gupta,35,Other,South,Kochi,Clothing,Dress,8,2520.61,0.0,20164.88,4402.15,66.22,Credit Card,2.0,True,Returned,5,2021,1,2021-01,2021Q1,Saturday,26-35,21.83
ORD-02243,2022-09-06,CUST19197,Pooja Mehta,25,Male,North,Amritsar,Books,Self-Help Book,1,834.25,0.18,684.08,257.11,40.7,EMI,1.0,False,Cancelled,2,2022,9,2022-09,2022Q3,Tuesday,18-25,37.58
ORD-04175,2024-12-20,CUST38221,Pooja Kapoor,48,Other,North,Ludhiana,Beauty,Lipstick,5,1283.61,0.36,4107.55,2025.41,50.14,Credit Card,4.0,False,Delivered,8,2024,12,2024-12,2024Q4,Friday,36-50,49.31
ORD-01079,2021-05-03,CUST14896,Vikram Patel,27,Female,West,Mumbai,Clothing,Saree,4,2657.71,0.06,9992.99,6034.89,21.27,Net Banking,5.0,False,Delivered,9,2021,5,2021-05,2021Q2,Monday,26-35,60.39
ORD-00155,2020-03-05,CUST46589,Sanjay Singh,29,f,West,Mumbai,Groceries,Tea,7,363.04,0.17,2109.26,104.66,54.23,EMI,5.0,False,Delivered,5,2020,3,2020-03,2020Q1,Thursday,26-35,4.96
ORD-02829,2023-05-15,CUST25805,Arjun Gupta,36,Male,South,Hyderabad,Groceries,Dal (1kg),2,399.16,0.34,526.89,55.39,50.2,UPI,5.0,False,Shipped,1,2023,5,2023-05,2023Q2,Monday,36-50,10.51
ORD-03948,2024-08-31,CUST69929,Nisha Bose,35,Other,South,Bangalore,Groceries,Dal (1kg),1,231.86,0.05,220.27,34.56,71.71,Cash on Delivery,2.0,False,Shipped,7,2024,8,2024-08,2024Q3,Saturday,26-35,15.69
ORD-03980,2024-09-11,CUST14258,Meera Mishra,33,Female,South,Bangalore,Beauty,Sunscreen,5,1914.01,0.13,8325.94,974.62,78.05,UPI,1.0,True,Returned,2,2024,9,2024-09,2024Q3,Wednesday,26-35,11.71
ORD-02443,2022-11-26,CUST14094,Ananya Bose,62,Female,East,Guwahati,Clothing,Kurta,6,2854.71,0.08,15758.0,2778.35,104.98,Credit Card,3.0,False,Delivered,7,2022,11,2022-11,2022Q4,Saturday,51-65,17.63
ORD-01744,2022-02-14,CUST90888,Ritu Rao,35,Other,North,Ludhiana,Books,Biography,2,297.05,0.19,481.22,187.79,46.2,Debit Card,3.0,False,Delivered,9,2022,2,2022-02,2022Q1,Monday,26-35,39.02
ORD-03766,2024-06-27,CUST36068,Aarav Singh,30,Other,East,Bhubaneswar,Clothing,Jeans,5,3154.09,0.01,15612.75,1520.0,69.59,UPI,3.0,False,Delivered,9,2024,6,2024-06,2024Q2,Thursday,26-35,9.74
ORD-03239,2023-11-01,CUST65289,Ritu Chatterjee,38,Female,Central,Raipur,Furniture,Bed Frame,1,25780.61,0.0,25780.61,8421.08,59.29,Net Banking,4.0,False,Delivered,3,2023,11,2023-11,2023Q4,Wednesday,36-50,32.66
